455,-87
484,-87
480,-84
472,-88
483,-92
480,-81
504,-83
461,-80
472,-90
486,-81
478,-82
486,-81
957,-82
479,-82
482,-83
473,-87
479,-85
485,-85
478,-90
509,-92
451,-87
487,-80
479,-75
472,-75
478,-72
481,-69
515,-68
453,-69
472,-65
966,-72
959,-69
967,-72
473,-72
478,-69
484,-68
474,-68
971,-68
468,-67
484,-66
481,-66
475,-66
514,-66
454,-67
473,-65
486,-65
476,-66
501,-65
455,-66
493,-65
471,-67
478,-65
506,-65
452,-65
488,-68
475,-70
479,-69
486,-67
477,-64
488,-64
472,-65
479,-72
481,-76
482,-73
481,-67
479,-67
477,-66
478,-66
484,-65
482,-66
505,-66
447,-66
965,-83
509,-81
445,-80
514,-70
449,-66
478,-67
484,-65
474,-67
487,-67
473,-66
487,-66
472,-67
481,-69
484,-72
479,-72
483,-72
474,-74
484,-72
477,-71
487,-66
479,-67
476,-68
481,-66
482,-66
482,-67
480,-64
475,-66
480,-67
484,-66
480,-67
477,-67
481,-66
479,-68
479,-77
481,-84
485,-73
479,-72
490,-76
1442,-88
2868,-96
3102,-120
1708,-96
1431,-109
949,-101
482,-98
2882,-95
3105,-120
257,-99
3102,-120
3100,-120
3106,-120
3105,-120
3105,-120
3106,-120
3103,-120
1316,-98
2875,-91
481,-94
2886,-100
1911,-95
1440,-90
2895,-95
1908,-97
477,-92
974,-90
945,-94
1444,-99
3236,-120
118,-105
491,-100
1909,-96
3114,-120
732,-96
975,-101
3107,-120
3123,-120
3144,-120
3094,-120
953,-98
484,-99
3085,-120
3088,-120
3102,-120
353,-96
1415,-98
1441,-98
471,-97
965,-98
2399,-94
1455,-96
952,-97
1435,-90
474,-89
966,-96
490,-102
466,-96
963,-96
2882,-100
474,-99
2886,-99
1436,-97
2400,-101
3092,-120
278,-97
1434,-96
3092,-120
2184,-98
3094,-120
3093,-120
3092,-120
3109,-120
1531,-99
3093,-120
3093,-120
3108,-120
2231,-98
1437,-98
2407,-95
470,-92
968,-96
1914,-97
486,-89
954,-88
485,-100
1917,-98
490,-92
3098,-120
3100,-120
3096,-120
3098,-120
3095,-120
1302,-96
3214,-120
3098,-120
3099,-120
3099,-120
3097,-120
3100,-120
1933,-100
3100,-120
3099,-120
1002,-96
970,-103
2874,-98
957,-94
485,-97
2874,-94
963,-97
964,-99
471,-93
480,-95
962,-101
1444,-96
1438,-98
3105,-120
280,-99
457,-95
3105,-120
3121,-120
3156,-120
3098,-120
3102,-120
1704,-100
3105,-120
3105,-120
2426,-103
3109,-120
3103,-120
3105,-120
1726,-97
3106,-120
3119,-120
486,-96
1462,-94
459,-97
2406,-97
475,-92
482,-96
3109,-120
1690,-97
2883,-92
483,-96
955,-95
959,-98
3227,-120
2060,-98
3125,-120
1670,-100
3102,-120
3083,-120
3101,-120
3084,-120
3087,-120
3091,-120
3094,-120
3087,-120
1669,-94
2401,-100
486,-97
474,-97
484,-98
3089,-120
1703,-101
2426,-97
461,-96
957,-99
481,-97
484,-96
477,-92
961,-91
2409,-92
3105,-120
1201,-98
2424,-98
3093,-120
3094,-120
3092,-120
3144,-120
516,-101
3094,-120
3106,-120
3109,-120
3108,-120
3093,-120
3096,-120
2518,-98
491,-102
2883,-98
463,-100
2883,-99
958,-96
478,-97
3158,-120
207,-91
477,-95
3100,-120
1225,-99
473,-94
961,-98
966,-96
952,-98
480,-97
967,-99
478,-96
956,-96
1923,-98
3098,-120
258,-100
3098,-120
3097,-120
3100,-120
3101,-120
3096,-120
3100,-120
3099,-120
3100,-120
3114,-120
3099,-120
1163,-99
2393,-99
2905,-95
3102,-120
1196,-94
481,-96
484,-88
3105,-120
2654,-97
478,-100
3106,-120
257,-99
963,-101
3114,-120
2161,-97
3106,-120
1228,-99
479,-99
3104,-120
3113,-120
3108,-120
3106,-120
3105,-120
3105,-120
3106,-120
2725,-95
962,-99
1908,-96
3108,-120
1701,-101
479,-97
482,-100
3158,-120
3121,-120
1879,-98
3110,-120
725,-95
488,-98
473,-95
2400,-101
482,-97
3087,-120
3099,-120
3089,-120
3087,-120
3115,-120
3087,-120
3136,-120
3088,-120
3090,-120
3093,-120
3095,-120
1458,-95
2881,-102
1438,-95
2876,-92
962,-99
481,-96
3092,-120
747,-98
485,-98
3099,-120
733,-95
968,-99
3091,-120
2676,-100
3093,-120
3094,-120
3092,-120
3093,-120
3096,-120
2766,-102
3093,-120
3095,-120
3095,-120
3143,-120
1970,-93
3094,-120
1235,-99
477,-100
951,-93
2887,-99
480,-96
3112,-120
245,-99
3110,-120
3098,-120
997,-102
1432,-100
3098,-120
3146,-99
2401,-100
3099,-120
3096,-120
3099,-120
3103,-120
3097,-120
3097,-120
3100,-120
3100,-120
1605,-96
2887,-98
481,-96
474,-100
1923,-95
3148,-120
2132,-101
3099,-120
741,-98
1920,-101
3116,-120
3103,-120
3102,-120
3114,-120
3104,-120
3101,-120
3102,-120
1781,-98
3148,-120
3106,-120
3103,-120
2156,-100
3100,-120
267,-101
2874,-100
1445,-96
2873,-92
969,-101
1433,-101
477,-95
485,-96
475,-90
481,-94
482,-91
478,-91
483,-92
484,-88
488,-89
955,-91
957,-89
489,-89
469,-88
476,-89
479,-79
483,-80
484,-82
958,-86
483,-85
472,-85
482,-86
483,-89
477,-95
484,-80
479,-78
475,-82
486,-84
474,-85
487,-93
472,-87
491,-86
500,-88
934,-80
477,-86
489,-79
497,-79
942,-81
472,-74
487,-77
477,-80
478,-81
481,-97
484,-86
503,-95
448,-97
486,-84
